#Subset of the data

eventID,eventTime,sourceIPAddress,userAgent,eventName,eventSource,awsRegion,eventVersion,userIdentitytype,eventType,userIdentityaccountId,userIdentityprincipalId,userIdentityarn,userIdentityaccessKeyId,userIdentityuserName,errorCode,errorMessage,requestParametersinstanceType
c23fe2ad-3116-4110-aa83-d1e91eb2a8ab,2017-02,85.50,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIARQYEDNXPHL7HT9YP,Unknown,None,NoError,NotApplicable
d39a1664-58ab-49d8-81ea-2a09698f1efe,2017-02,85.50,console.ec2.amazonaws.com,DescribeInstanceStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIARQYEDNXPHL7HT9YP,Unknown,None,NoError,NotApplicable
bf1cb20e-130d-41f5-8d29-e9c079955f953,2017-02,85.50,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIARQYEDNXPHL7HT9YP,Unknown,None,NoError,NotApplicable
1ef970f4-bb92-4430-bac0-046261b0131d2,2017-02,85.50,console.ec2.amazonaws.com,DescribeAvailabilityZones,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIARQYEDNXPHL7HT9YP,Unknown,None,NoError,NotApplicable
bb8be349-57d5-43df-922b-fa9ba787db6d,2017-02,85.50,console.ec2.amazonaws.com,DescribeInstances,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIARQYEDNXPHL7HT9YP,Unknown,None,NoError,NotApplicable
5d4b9526-224c-48a3-9ff4-f0675d51c11a,2017-02,85.50,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIARQYEDNXPHL7HT9YP,Unknown,None,NoError,NotApplicable
fedd7797-760d-464f-a610-d38397f79c3,2017-02,85.50,console.ec2.amazonaws.com,DescribeSnapshots,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIARQYEDNXPHL7HT9YP,Unknown,None,NoError,NotApplicable
958528b95-dc0f-4d94-92aa-373731805a2c,2017-02,85.50,console.ec2.amazonaws.com,DescribeTags,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIARQYEDNXPHL7HT9YP,Unknown,None,NoError,NotApplicable
fac020a7-3554-40ff-8e1c-403acb94630d,2017-02,85.50,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIARQYEDNXPHL7HT9YP,Unknown,None,NoError,NotApplicable
d1c4645e-e817-4ba8-8788-51a63e84652,2017-02,85.50,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIARQYEDNXPHL7HT9YP,Unknown,None,NoError,NotApplicable
d27d0b3e-c11e-4b67-88b8-50b19a8a8169,2017-02,85.50,console.ec2.amazonaws.com,DescribeAvailabilityZones,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIARQYEDNXPHL7HT9YP,Unknown,None,NoError,NotApplicable
8ca3ef29-b526-4aa6-9906-8d72bdf80fb1,2017-02,85.50,console.ec2.amazonaws.com,DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,us-west-2,1.04,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIARQYEDNXPHL7HT9YP,Unknown,None,NoError,NotApplicable
d7b80c6c-0f39-4e8a-a3e2-40e6a30ea4f5,2017-02,178.188,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAM7GA3QNA32D5P3MC,Unknown,None,NoError,NotApplicable
de00df7f-2991-4db5-8f49-16f952940ddb,2017-02,178.188,console.ec2.amazonaws.com,DescribeSnapshots,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAM7GA3QNA32D5P3MC,Unknown,None,NoError,NotApplicable
97d2115c-a7cf-47c8-852b-bc756036a5e8,2017-02,178.188,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAM7GA3QNA32D5P3MC,Unknown,None,NoError,NotApplicable
1e863fba-8493-455f-83e0-de067cf1bc0c,2017-02,178.188,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAM7GA3QNA32D5P3MC,Unknown,None,NoError,NotApplicable
56ca5005-e96b-4219-a10c-5d4ded13dd06,2017-02,178.188,console.ec2.amazonaws.com,DescribeInstances,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAM7GA3QNA32D5P3MC,Unknown,None,NoError,NotApplicable
525429-5002-4c6a-8b27-c16eacc4337d,2017-02,178.188,console.ec2.amazonaws.com,DescribeTags,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAM7GA3QNA32D5P3MC,Unknown,None,NoError,NotApplicable
a31d6982-d6a4-4283-90d2-f105e21906,2017-02,178.188,console.ec2.amazonaws.com,DescribeInstanceStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAM7GA3QNA32D5P3MC,Unknown,None,NoError,NotApplicable
d1d670fc-18de-40ce-b4bd-97627c46020f,2017-02,178.188,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAM7GA3QNA32D5P3MC,Unknown,None,NoError,NotApplicable
8bd04a9b-e475-4b1a-aad6-9abe81831f1,2017-02,178.188,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAM7GA3QNA32D5P3MC,Unknown,None,NoError,NotApplicable
dfc46e98-bad3-46ab-b97e-f68de48abc3e,2017-02,178.188,console.ec2.amazonaws.com,DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,us-west-2,1.04,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAM7GA3QNA32D5P3MC,Unknown,None,NoError,NotApplicable
a4445a88-8e8c-46bf-9b4d-e71f0b8fe424,2017-02,178.188,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAM7GA3QNA32D5P3MC,Unknown,None,NoError,NotApplicable
59007-eea2-4680-9d8b-4ad518bd6237,2017-02,255.253,console.ec2.amazonaws.com,DescribeHosts,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
7d6f95e3-7ec5-499c-9faf-8c4ee0068dc3,2017-02,255.253,console.ec2.amazonaws.com,DescribeAccountAttributes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
b52e001a-8811-4a39-bef0-0fb80f94fd4c,2017-02,255.253,console.ec2.amazonaws.com,DescribeAvailabilityZones,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
ef577786c-1715-4503-9bc9-9baf38e0cc43,2017-02,255.253,console.ec2.amazonaws.com,DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,us-west-2,1.04,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
b3fe9ad9-25af-4c80-8c54-340f8576f824,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
e3af591a-30d3-41d6-bdd3-c296c9fb275c,2017-02,255.253,console.ec2.amazonaws.com,DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,us-west-2,1.04,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
d51c9b48-fda2-454a-88a2-7a0892e59c72,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
fdadde1f-bd9f-4153-a3a9-79db9ba538953,2017-02,255.253,console.ec2.amazonaws.com,DescribePlacementGroups,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
768a9ead-b900-4512-916b-64d6309ecf1f,2017-02,255.253,console.ec2.amazonaws.com,DescribeSnapshots,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
4f503001c-5200-43b4-a5d2-b63347cf5bc,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstanceStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
15cab113-01bc-45e6-80f9-83b6622fa0e0,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstances,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
d0d0e81d-3063-4a2a-9c35-170839d1,2017-02,255.253,console.ec2.amazonaws.com,DescribeAddresses,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
3c2f33fb-9041-476d-ab04-bc0d77c612e3,2017-02,255.253,console.ec2.amazonaws.com,DescribeSecurityGroups,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
e72bfa00-ba22-44c1-be2f-3f39bd96506a,2017-02,255.253,console.ec2.amazonaws.com,DescribeKeyPairs,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
8c8d0050-8dad-454e-ac07-38e91692bd35,2017-02,255.253,console.ec2.amazonaws.com,DescribeAccountAttributes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
7a0a341e-4808-437c-aae7-45f24d711343b,2017-02,255.253,aws-internal,ListInstanceProfiles,iam.amazonaws.com,us-east-1,1.02,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
a051b6de-7b6d-4140-85dc-f0fc1a082922,2017-02,255.253,aws-internal,ListInstanceProfiles,iam.amazonaws.com,us-east-1,1.02,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
def161af-2997-485b-9587-1a354fa834f5,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstanceStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
6ce2e858-ec8a-43d0-ab05-0830f5e998de,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstanceAttribute,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
0e5d1966-cb21-46b0-a74b-c3a156c84a9a,2017-02,255.253,console.amazonaws.com,DescribeAlarms,monitoring.amazonaws.com,us-west-2,1.04,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
1d03926-ddcf-4b3c-b6f9-a15dbbe0910c,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstances,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
1bd7e39f-38b9-4064-abeb-99eb881a10cf,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
ec9e6141-ab84-44d9-9cfe-8a6806f4abcd,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
96f614983-f4d9-4ecb-9c9c-6fc6a114079b,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstanceAttribute,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
39fd8ccf-dd4b-4bea-b407-909b5fd847b5,2017-02,255.253,console.ec2.amazonaws.com,DescribeImages,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
a5bebd30-a050-408d-89c4-a01498,2017-02,255.253,console.ec2.amazonaws.com,DescribeAddresses,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
1c99669a-7a50-4e29-afd4-cf58bd5c1cc3,2017-02,255.253,console.ec2.amazonaws.com,DescribeTags,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
a972063bf-a9ae-47b8-a270-0fc91fde6ff7,2017-02,255.253,console.ec2.amazonaws.com,DescribeIdFormat,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
66da9d0e-5825-4783-8449-8b717064b5f77,2017-02,255.253,console.ec2.amazonaws.com,DescribeImages,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
2435b799-745b-43b4-b919-3210dd6b33ac,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
22641c78-ffcc-4cdc-a7c4-3ad59963b304,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstances,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
6805a9e7-5414-4143-bbf0-774ca0e00c2d,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstances,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
fb1a899b-33a7-4337-a64b-406388b7aea7,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
df9009aa-585f-4cc9-badd-2882f3147a01,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstanceStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
0096d4e8-5b0a-4d1e-b1b0-2d4d4b52c8f8,2017-02,255.253,aws-internal,ListInstanceProfiles,iam.amazonaws.com,us-east-1,1.02,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
aedc0b47-5874-4fb5-99b1-d7f2e1ac5081,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstanceAttribute,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
b35842a1-a641-4ed0-aa58-c2c526a2d6ab,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstanceStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
d0d6ff49-3afb-45ec-9f94-ac18577,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
204238ac9-813a-49f8-8301-0445f4f7c8bc,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
93d89a04-c6fb-46d5-a839-a086c5b8e520,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstanceStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
e4a334e5-1a02-4ea5-b33c-4c98e55f22e1,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstances,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
2cec59ef-1f8b-4a54-b919-81e37cf515534,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstances,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
492bbd28-8acc-4993-8be5-d382b6bd1d71,2017-02,255.253,console.ec2.amazonaws.com,DescribeAddresses,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
0536c943-76cc-4fd9-822a-b9b7ca805bfd,2017-02,255.253,console.ec2.amazonaws.com,DescribeInstanceStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
030344d-f348-4d85-853a-16e39d023e11,2017-02,255.253,console.ec2.amazonaws.com,DescribeSecurityGroups,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
5a4971a9-cf67-4132-b755-4dbcea0f10d6,2017-02,255.253,console.ec2.amazonaws.com,DescribeTags,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
77eb2767-87bd-45f7-b725-6fa76e4a82ee,2017-02,255.253,console.ec2.amazonaws.com,DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,us-west-2,1.04,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
63337b13-b648-4ef6-92ca-7d70953744a0,2017-02,255.253,console.ec2.amazonaws.com,DescribeSnapshots,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
52f0b290-dc57-44f6-8c43-073037f3,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
5ba90433-fae3-4e22-898b-9008344df8ea,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
b0a72e0f-1db4-4199-91c8-4eb9a5ecb311,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
bd98c815-2988-460a-9071-b1506b509e49,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumeStatus,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
c1a9490f-8280-4209-abc7-b486ea55e53e,2017-02,255.253,console.ec2.amazonaws.com,DescribeTags,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
b414ab92-49b5-42d4-9568-182c8fe296dc,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
8ce241384-520c-4afc-b2a9-a0d9b8057bc0,2017-02,255.253,console.ec2.amazonaws.com,DescribeVolumes,ec2.amazonaws.com,us-west-2,1.05,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIAIB6AB67SP5RKU9Z4,Unknown,None,NoError,NotApplicable
afc034c4-358f-403d-9778-da219ddd59e2,2017-02,255.253,[S3Console,GetBucketVersioning,s3.amazonaws.com,us-west-2,1.04,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,Unknown,Unknown,None,NoError,NotApplicable
76722fb-44bd-4ae7-86a2-626e4bb67efd,2017-02,255.253,[S3Console,GetBucketVersioning,s3.amazonaws.com,us-west-2,1.04,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,Unknown,Unknown,None,NoError,NotApplicable
729fab74-eb31-485d-b9a7-d48273b1ff,2017-02,255.253,console.amazonaws.com,GetAccountSummary,iam.amazonaws.com,us-east-1,1.02,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIA79EXPHZ8SRL55OOE,Unknown,None,NoError,NotApplicable
3c324284-6e19-4709-94d0-30657e977f,2017-02,255.253,console.amazonaws.com,GetAccountPasswordPolicy,iam.amazonaws.com,us-east-1,1.02,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIA79EXPHZ8SRL55OOE,Unknown,NoSuchEntityException,The Password Policy with domain name 811596193553 cannot be found.,NotApplicable
091f0cfc-967a-487d-b781-7fcfd1875c74,2017-02,255.253,console.amazonaws.com,ListAccountAliases,iam.amazonaws.com,us-east-1,1.02,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIA79EXPHZ8SRL55OOE,Unknown,None,NoError,NotApplicable
6ae2ff2d-b926-4ec9-b52b-4a1391251703,2017-02,255.253,console.amazonaws.com,ListAccessKeys,iam.amazonaws.com,us-east-1,1.02,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIA79EXPHZ8SRL55OOE,Unknown,None,NoError,NotApplicable
b80e62d5-65f5-41e2-ac81-11a6b832650b0,2017-02,255.253,console.amazonaws.com,ListMFADevices,iam.amazonaws.com,us-east-1,1.02,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIA79EXPHZ8SRL55OOE,Unknown,None,NoError,NotApplicable
120ee988-4903-4992-90ad-06fb479bf22d,2017-02,255.253,console.amazonaws.com,ListAccountAliases,iam.amazonaws.com,us-east-1,1.02,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIA79EXPHZ8SRL55OOE,Unknown,None,NoError,NotApplicable
e512b8d0-7989-4fb5-9c00-b0f5d5b195346,2017-02,255.253,console.amazonaws.com,ListMFADevices,iam.amazonaws.com,us-east-1,1.02,Root,AwsApiCall,811596193553.0,811596193553,arn:aws:iam::811596193553:root,ASIA79EXPHZ8SRL55OOE,Unknown,None,NoError,NotApplicable
